timestamp,ETHUSDT_price,BNBUSDT_price,XRPUSDT_price,ADAUSDT_price,SOLUSDT_price,BTCUSDT_price,ETHUSDT_funding_rate,BNBUSDT_funding_rate,XRPUSDT_funding_rate,ADAUSDT_funding_rate,SOLUSDT_funding_rate,BTCUSDT_funding_rate,predicted_price,predicted_direction,direction_probability
2024-10-02 16:00:00+00:00,2364.1,542.5,0.5383,0.3432,140.18,60649.28,0.0001,0.0,3.889e-05,6.863e-05,7.012e-05,8.191e-05,43729.6468380826,1,0.8728043476854077
2024-10-03 00:00:00+00:00,2364.66,545.3,0.5188,0.3426,139.9,60926.0,2.418e-05,0.0,8.621e-05,-1.982e-05,1.07e-06,4.381e-05,43499.72022046581,1,0.8628018460421141
2024-10-03 08:00:00+00:00,2340.59,541.4,0.5226,0.3391,135.58,60641.5,4.124e-05,0.0,4.166e-05,6.57e-06,5.138e-05,3.746e-05,42755.633480260745,1,0.8676450069682395
2024-10-03 16:00:00+00:00,2349.8,544.8,0.5217,0.3453,136.82,60752.71,4.621e-05,-0.00013994,1.912e-05,9.96e-06,-3.81e-06,4.99e-05,42849.88050165636,1,0.8796479083797785
2024-10-04 00:00:00+00:00,2381.6,550.6,0.5241,0.3499,139.56,61443.64,5.138e-05,0.0,1.536e-05,-6.613e-05,3.715e-05,7.097e-05,43622.555960274956,1,0.8827982314643593
2024-10-04 08:00:00+00:00,2417.05,553.7,0.5219,0.353,142.43,61873.04,3.739e-05,0.0,4.907e-05,-3.284e-05,-4.939e-05,2.119e-05,44486.082346376505,1,0.8780751648144404
2024-10-05 00:00:00+00:00,2415.1,561.9,0.533,0.3555,143.8,62076.19,0.0001,0.0,-2.791e-05,7.301e-05,5.818e-05,-1.596e-05,44519.01436121772,1,0.8963712847481652
2024-10-05 08:00:00+00:00,2415.01,564.2,0.5304,0.353,142.9,62167.66,7.909e-05,0.0,0.0001,-5.1e-07,9.502e-05,1.088e-05,44061.37534559063,1,0.8594760179180722
2024-10-05 16:00:00+00:00,2414.66,563.0,0.5294,0.351,142.59,62058.0,5.458e-05,0.0,6.098e-05,0.0001,4.49e-06,8.61e-06,44217.520585850376,1,0.8697364509196854
2024-10-06 00:00:00+00:00,2417.38,562.5,0.5311,0.3492,142.97,61949.01,9.056e-05,0.0,0.0001,0.0001,0.0001,5.72e-06,44270.91642759878,1,0.8579839890113883
2024-10-06 16:00:00+00:00,2440.03,570.3,0.5336,0.3575,146.48,62819.91,3.309e-05,0.0,9.216e-05,3.487e-05,3.507e-05,4.18e-05,44773.25556179921,1,0.8670023366113061
2024-10-07 00:00:00+00:00,2480.53,576.1,0.5403,0.3626,148.02,63531.99,3.36e-05,0.0,2.974e-05,0.0001,3.973e-05,4.573e-05,45632.41447369803,1,0.8858001521734726
2024-10-07 08:00:00+00:00,2474.23,575.7,0.5412,0.3583,148.71,63651.6,9.258e-05,0.0,7.223e-05,8.258e-05,7.543e-05,-9.52e-06,45550.67164130177,1,0.8753964835905601
2024-10-08 00:00:00+00:00,2428.6,563.4,0.5272,0.3521,143.08,62319.99,6.592e-05,0.0,0.0001,8.412e-05,3.9e-07,-1.678e-05,44440.56546007418,1,0.859179810109054
2024-10-08 08:00:00+00:00,2419.5,578.1,0.5247,0.345,142.8,62288.01,0.0001,0.0,7.631e-05,0.0001,0.0001,7.094e-05,43825.60994796294,1,0.8657736952461991
2024-10-08 16:00:00+00:00,2440.89,580.8,0.531,0.3448,143.49,62160.49,8.377e-05,0.0,0.0001,7.926e-05,-2.549e-05,8.1e-05,44144.105393777136,1,0.8592654825044972
2024-10-09 00:00:00+00:00,2436.01,582.4,0.5309,0.3445,143.17,62276.78,0.0001,-0.00037285,0.0001,5.812e-05,8.84e-06,0.0001,43612.60439019768,1,0.8698059043324035
2024-10-09 08:00:00+00:00,2461.3,581.0,0.5317,0.3436,142.83,62316.0,3.64e-05,-0.00055575,0.0001,-3.993e-05,-3.713e-05,5.138e-05,43849.7963048526,1,0.8775508250647932
2024-10-09 16:00:00+00:00,2370.47,570.7,0.5245,0.3396,139.33,60636.02,0.0001,-0.00031397,0.0001,-2.682e-05,0.0001,7.939e-05,42350.16143706186,1,0.8635866133069116
2024-10-10 00:00:00+00:00,2395.8,570.2,0.5258,0.3376,139.69,60900.0,6.663e-05,-7.384e-05,0.0001,3.633e-05,0.0001,2.09e-05,43151.40591798238,1,0.856706538346684
2024-10-10 08:00:00+00:00,2404.63,565.6,0.5356,0.3376,138.67,60789.36,0.0001,-9.86e-05,0.0001,5.769e-05,-3.657e-05,1.532e-05,43319.492227805255,1,0.8538228599847507
2024-10-10 16:00:00+00:00,2386.49,563.9,0.5305,0.3396,139.03,60326.39,0.0001,-0.0001291,4.881e-05,4.342e-05,5.098e-05,0.0001,43140.21073937493,1,0.8724803556954643
2024-10-11 00:00:00+00:00,2407.64,560.5,0.5383,0.3449,141.17,60674.69,0.0001,-0.00015143,0.0001,0.0001,5.45e-06,2.231e-05,43807.577713381994,1,0.8582369528487119
2024-10-11 08:00:00+00:00,2443.81,571.9,0.5382,0.3502,144.41,62259.05,9.474e-05,0.0,8.139e-05,2.291e-05,2.89e-06,-1.874e-05,44566.61733444395,1,0.8672086534289517
2024-10-12 00:00:00+00:00,2446.69,575.3,0.5381,0.3533,145.58,62767.57,4.445e-05,0.0,0.0001,0.0001,-3.249e-05,4.558e-05,44660.0395847051,1,0.8607934001187628
2024-10-12 16:00:00+00:00,2476.4,576.6,0.5393,0.3532,146.4,63206.22,7.35e-05,0.0,0.0001,0.0001,-4.766e-05,-1.489e-05,45265.09882950212,1,0.8632281230278157
2024-10-13 00:00:00+00:00,2465.0,574.2,0.5366,0.3588,146.42,62843.48,7.928e-05,0.0,8.88e-05,9.146e-05,5.22e-06,6.93e-06,45128.09852462574,1,0.8664017277704416
2024-10-13 08:00:00+00:00,2440.51,566.9,0.528,0.3455,145.34,62229.31,3.958e-05,0.0,0.0001,0.0001,5.938e-05,1.638e-05,44871.37085018954,1,0.8643288896503492
2024-10-13 16:00:00+00:00,2468.91,572.2,0.5321,0.3486,147.74,62870.02,1.763e-05,0.0,-1.324e-05,0.0001,5.394e-05,3.938e-05,45687.798267077436,1,0.8999407891246543
2024-10-14 00:00:00+00:00,2535.78,580.5,0.539,0.3556,153.04,64620.87,6.559e-05,0.0,8.7e-05,2.356e-05,1.631e-05,5.429e-05,47014.65540122675,1,0.8824253931415421
2024-10-14 08:00:00+00:00,2635.47,588.2,0.5491,0.3633,156.71,65870.0,0.0001,0.0,0.0001,3.924e-05,7.203e-05,0.0001,48977.24384591825,1,0.8844457928824138
2024-10-14 16:00:00+00:00,2629.79,589.1,0.5483,0.3643,157.59,66083.99,0.0001,0.0,0.0001,0.0001,7.332e-05,0.0001,48995.722284367526,1,0.8843459491755286
2024-10-15 00:00:00+00:00,2615.66,584.7,0.5457,0.3595,155.13,65638.74,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,48609.04646132812,1,0.8812998021319565
2024-10-15 08:00:00+00:00,2573.45,589.2,0.539,0.3556,153.29,66022.0,0.0001,6.46e-05,0.0001,0.0001,0.0001,0.0001,47534.19931678356,1,0.8761819301224852
2024-10-15 16:00:00+00:00,2607.41,594.5,0.5417,0.3591,154.76,67074.14,0.0001,1.914e-05,0.0001,0.0001,0.0001,0.0001,48097.597128404755,1,0.8796489019991991
2024-10-16 00:00:00+00:00,2607.13,591.0,0.539,0.3522,153.67,66972.53,0.0001,6.645e-05,0.0001,0.0001,6.943e-05,8.325e-05,48162.10623785548,1,0.8784026035555258
2024-10-16 16:00:00+00:00,2611.1,600.9,0.5482,0.3521,154.28,67620.01,0.0001,0.0,0.0001,0.0001,9.905e-05,0.0001,47891.151561116174,1,0.8788489078704294
2024-10-17 00:00:00+00:00,2628.5,597.0,0.5546,0.3484,152.61,67303.18,0.0001,0.0,0.0001,0.0001,4.579e-05,0.0001,48144.097110463874,1,0.8764376404163761
2024-10-17 08:00:00+00:00,2630.82,594.1,0.5537,0.349,152.89,67590.66,0.0001,0.0,0.0001,0.0001,9.905e-05,0.0001,48321.460876468256,1,0.8773639733325995
2024-10-18 16:00:00+00:00,2642.17,599.2,0.5465,0.3507,154.94,68428.0,0.0001,0.0,0.0001,0.0001,9.885e-05,0.0001,48618.50059187179,1,0.8817697121634706
2024-10-19 00:00:00+00:00,2641.05,597.7,0.5462,0.3532,154.56,68346.54,0.0001,0.0,0.0001,0.0001,3.918e-05,0.0001,48588.74178965502,1,0.8808792514998187
2024-10-19 08:00:00+00:00,2645.7,596.9,0.5444,0.3517,156.51,68226.93,0.0001,0.0,0.0001,0.0001,5.265e-05,0.0001,48960.453957294536,1,0.8849469923047835
2024-10-19 16:00:00+00:00,2648.2,597.7,0.544,0.3513,159.79,68378.0,0.0001,0.0,0.0001,0.0001,7.269e-05,0.0001,49395.72485646703,1,0.8904258505017776
2024-10-20 00:00:00+00:00,2646.1,597.6,0.5404,0.3507,158.78,68378.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,49243.86915583011,1,0.889403500961453
2024-10-20 08:00:00+00:00,2706.58,599.1,0.5446,0.3597,160.01,68625.99,0.0001,0.0,0.0001,0.0001,4.903e-05,0.0001,50405.4107450078,1,0.891235228977826
2024-10-20 16:00:00+00:00,2746.91,605.9,0.5482,0.3649,167.4,69031.99,0.0001,0.0,0.0001,0.0001,7.01e-05,0.0001,51810.33904189391,1,0.9018428271569181
2024-10-21 00:00:00+00:00,2722.01,609.1,0.5485,0.3662,168.64,68514.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,51388.09458276527,1,0.9024103922719239
2024-10-21 08:00:00+00:00,2679.43,595.8,0.5464,0.358,165.27,67341.02,0.0001,0.00016124,0.0001,0.0001,0.0001,0.0001,50830.794696105055,1,0.8949691363205978
2024-10-21 16:00:00+00:00,2666.7,598.8,0.5449,0.3609,166.17,67377.5,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,50449.213161714586,1,0.8992205307585066
2024-10-22 00:00:00+00:00,2646.79,595.0,0.5473,0.3657,167.11,67402.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,50300.39687761571,1,0.8993122852231143
2024-10-22 08:00:00+00:00,2624.33,596.8,0.5335,0.3632,167.78,67282.27,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,49950.495473668096,1,0.9017872635531237
2024-10-22 16:00:00+00:00,2622.81,593.8,0.5339,0.3645,167.59,67426.0,0.0001,0.0,9.868e-05,0.0001,0.0001,0.0001,49996.83548289461,1,0.9018035364470609
2024-10-23 00:00:00+00:00,2602.81,584.1,0.5268,0.3648,165.74,66852.34,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,49741.569684094764,1,0.8999541882428157
2024-10-23 08:00:00+00:00,2540.22,579.8,0.5239,0.3502,168.13,66223.44,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,49123.10332380944,1,0.9042547578111866
2024-10-23 16:00:00+00:00,2524.61,584.9,0.5258,0.3497,170.85,66668.65,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,48999.80104408815,1,0.9070034133877521
2024-10-24 00:00:00+00:00,2544.76,590.6,0.529,0.3457,173.56,67123.08,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,49531.42844810276,1,0.9108733343041139
2024-10-24 08:00:00+00:00,2525.84,592.4,0.5293,0.3434,175.43,67701.22,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,49367.557594280894,1,0.9129226907556999
2024-10-24 16:00:00+00:00,2535.82,594.5,0.532,0.3465,177.19,68198.28,0.0001,0.0,0.0001,9.851e-05,0.0001,0.0001,49677.09293955569,1,0.9146134668634307
2024-10-25 00:00:00+00:00,2484.07,588.4,0.5239,0.3392,171.9,67531.97,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,48324.130864444756,1,0.9086104754630168
2024-10-25 08:00:00+00:00,2524.86,590.0,0.5225,0.342,172.45,67690.01,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,49078.7910866141,1,0.910200142800228
2024-10-25 16:00:00+00:00,2440.62,575.3,0.5022,0.3261,164.9,66698.33,0.0001,0.0,0.0001,0.0001,3.16e-05,0.0001,47211.03344559353,1,0.9033086329817327
2024-10-26 00:00:00+00:00,2465.61,579.7,0.5141,0.3322,167.35,67007.99,0.0001,0.0,2.578e-05,-4.176e-05,5.848e-05,4.755e-05,47789.9254063459,1,0.9230190329969826
2024-10-26 16:00:00+00:00,2482.51,583.4,0.5134,0.3337,170.88,67092.76,0.0001,0.0,0.0001,3.291e-05,0.0001,0.0001,48340.19259903663,1,0.9107708778004032
2024-10-27 00:00:00+00:00,2481.26,585.0,0.5149,0.3337,173.27,67204.01,0.0001,0.0,0.0001,5.979e-05,0.0001,0.0001,48580.94655000752,1,0.913121745560215
2024-10-27 08:00:00+00:00,2501.97,587.4,0.5173,0.3398,175.77,67791.99,0.0001,0.0,0.0001,4.857e-05,4.801e-05,9.724e-05,49148.061371934644,1,0.915843937016759
2024-10-27 16:00:00+00:00,2507.8,589.2,0.5168,0.3399,176.63,68021.7,0.0001,0.0,0.0001,4.495e-05,-1.684e-05,0.0001,49299.44979517078,1,0.9170497540348503
2024-10-28 00:00:00+00:00,2511.77,591.6,0.5163,0.3365,175.69,68415.52,0.0001,0.0,8.166e-05,8.559e-05,8.656e-05,9.425e-05,49254.64712821166,1,0.9194524547899716
2024-10-28 16:00:00+00:00,2567.48,601.1,0.5195,0.3437,178.29,69962.21,0.0001,0.0,0.0001,9.425e-05,2.332e-05,8.946e-05,50209.98621940347,1,0.9182696373292176
2024-10-29 00:00:00+00:00,2613.3,604.0,0.5259,0.3474,180.16,71017.97,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,51162.09264245261,1,0.9202225332282957
2024-10-29 08:00:00+00:00,2648.52,609.9,0.5259,0.3504,180.61,72402.01,0.0001,4.545e-05,0.0001,0.0001,0.0001,0.0001,51688.367316389056,1,0.9200643621133245
2024-10-30 00:00:00+00:00,2668.6,602.2,0.5238,0.3566,178.69,72227.99,0.0001,0.0002239,0.0001,0.0001,0.0001,0.0001,52212.652019156725,1,0.9148993908226233
2024-10-30 08:00:00+00:00,2683.08,597.1,0.5233,0.3546,173.93,72061.34,0.0001,0.00014298,0.0001,0.0001,0.0001,0.0001,51996.774397043104,1,0.9114063475105306
2024-10-31 00:00:00+00:00,2646.8,587.6,0.5178,0.3557,174.5,72417.19,0.0001,7.648e-05,0.0001,0.0001,0.0001,0.0001,51674.74666329281,1,0.9137740030944947
2024-10-31 08:00:00+00:00,2562.86,580.7,0.5108,0.3448,170.65,70620.0,0.0001,3.528e-05,0.0001,0.0001,0.0001,0.0001,49916.577516663325,1,0.9100143555979767
2024-10-31 16:00:00+00:00,2518.61,576.6,0.5095,0.3418,168.69,70292.01,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,48982.341190004765,1,0.9077191629053064
2024-11-01 00:00:00+00:00,2504.12,574.7,0.512,0.3428,165.96,69273.7,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,48425.46614251603,1,0.9031572124721384
2024-11-01 08:00:00+00:00,2500.03,572.1,0.5162,0.3524,164.09,69387.77,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,48142.37415022347,1,0.8986171581227045
2024-11-01 16:00:00+00:00,2511.49,573.1,0.5131,0.3575,166.1,69496.01,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,48551.25413893662,1,0.9015873583450175
2024-11-02 00:00:00+00:00,2507.35,576.3,0.5129,0.3569,167.64,69813.91,0.0001,0.0,0.0001,0.0001,6.813e-05,0.0001,48561.79489466474,1,0.9035255028286776
2024-11-02 08:00:00+00:00,2488.79,566.8,0.5104,0.3544,163.82,69393.17,0.0001,0.0,0.0001,0.0001,9.387e-05,0.0001,48085.75962480625,1,0.898887484030389
2024-11-02 16:00:00+00:00,2494.23,568.6,0.5103,0.3482,166.17,69374.74,0.0001,0.0,0.0001,0.0001,6.9e-05,0.0001,48454.702387117635,1,0.9031808860486313
2024-11-03 00:00:00+00:00,2450.03,563.7,0.5058,0.3408,163.53,68397.42,0.0001,0.0,0.0001,0.0001,3.98e-05,0.0001,47525.68816760808,1,0.900068096319647
2024-11-03 08:00:00+00:00,2442.63,551.8,0.4971,0.3333,159.99,68090.9,0.0001,0.0,0.0001,0.0001,3.241e-05,0.0001,47414.99107317176,1,0.8978899386826468
2024-11-03 16:00:00+00:00,2457.73,557.7,0.503,0.3341,162.53,68775.99,0.0001,0.0,4.917e-05,9.16e-05,8.014e-05,0.0001,47875.45386693964,1,0.9126412736391201
2024-11-04 00:00:00+00:00,2459.67,558.91,0.5056,0.3304,161.41,68618.0,0.0001,0.0,0.0001,2.818e-05,4.818e-05,0.0001,47604.248966002146,1,0.9004075859375927
2024-11-04 08:00:00+00:00,2442.6,559.72,0.5103,0.3282,163.03,68646.01,0.0001,0.0,0.0001,5.107e-05,6.725e-05,0.0001,47485.41655729542,1,0.9013977343888788
2024-11-04 16:00:00+00:00,2398.21,552.5,0.5035,0.3263,157.95,67850.01,0.0001,0.0,0.0001,9.319e-05,6.216e-05,0.0001,46332.88605190154,1,0.8934737859412929
2024-11-05 00:00:00+00:00,2443.4,560.53,0.5148,0.3313,162.04,68893.99,0.0001,0.0,0.0001,7.559e-05,5.868e-05,0.0001,47339.7479371229,1,0.8983723575763851
2024-11-06 00:00:00+00:00,2594.0,583.69,0.5363,0.3595,183.83,73370.89,9.511e-05,0.0,0.0001,0.0001,-1.892e-05,0.0001,51884.6451490104,1,0.9229119990151579
2024-11-06 08:00:00+00:00,2634.19,583.1,0.5307,0.3533,185.51,74298.0,0.0001,2.834e-05,0.0001,0.0001,0.0001,0.0001,52930.44774127726,1,0.9265917588352798
2024-11-06 16:00:00+00:00,2721.87,592.22,0.5418,0.363,186.59,75571.99,0.0001,7.705e-05,0.0001,0.0001,0.0001,0.0001,54335.872997261395,1,0.9261889011083025
2024-11-07 00:00:00+00:00,2820.29,595.75,0.5556,0.3688,188.01,74757.58,0.0001,4.19e-05,0.0001,0.0001,0.0001,0.0001,56117.92997038149,1,0.9282851820047369
2024-11-07 08:00:00+00:00,2847.49,597.9,0.5499,0.3884,192.66,76059.69,0.00014885,0.00027164,0.0001,0.0001,0.0001,0.0001,57239.91419780747,1,0.9286172607737406
2024-11-07 16:00:00+00:00,2895.47,598.26,0.5556,0.4065,196.35,75857.89,0.0001,9.543e-05,0.0001,0.0001,0.0001,0.0001,58310.74005837507,1,0.9339736096618652
2024-11-08 00:00:00+00:00,2911.96,598.95,0.5505,0.4279,200.38,76148.49,0.0001,0.00013806,0.0001,0.0001,0.0001,0.0001,59030.12745415479,1,0.9361481419567982
2024-11-08 08:00:00+00:00,2937.04,597.33,0.5523,0.4501,200.99,76427.72,0.0001,0.00012525,0.0001,0.0001,0.0001,0.0001,59488.71259849765,1,0.9353406806524631
2024-11-08 16:00:00+00:00,2961.75,597.82,0.5537,0.4447,199.85,76509.78,0.0001,0.00012741,0.0001,0.0001,0.0001,0.0001,59813.02658939489,1,0.9350180298543728
2024-11-09 00:00:00+00:00,3030.38,628.95,0.553,0.435,200.26,76529.08,0.0001,0.00014585,0.0001,0.0001,0.0001,0.0001,60123.553738945724,1,0.9357608663009747
2024-11-09 08:00:00+00:00,3040.88,616.54,0.5482,0.4376,198.4,76319.9,0.0001,0.00018785,0.0001,0.0001,0.0001,0.0001,60546.37112170204,1,0.9344179441151629
2024-11-09 16:00:00+00:00,3126.21,624.66,0.5593,0.4967,199.89,76677.46,0.0001,0.00015914,0.0001,0.0001,0.0001,0.0001,61653.29791921533,1,0.930987709930634
2024-11-10 00:00:00+00:00,3185.89,629.53,0.5853,0.5843,205.06,78832.37,0.0001,9.947e-05,0.0001,0.0001,0.0001,0.0001,62647.36975867479,1,0.9270589102583368
2024-11-10 08:00:00+00:00,3209.53,639.91,0.6046,0.599,212.23,79694.03,0.0001,0.00029165,0.00024198,0.00016998,0.00019071,0.00025603,63482.57663965497,1,0.89573846220319
2024-11-10 16:00:00+00:00,3183.21,627.33,0.5884,0.5901,210.07,80370.01,0.00026708,0.00039432,0.000338,0.00031676,0.00041975,0.00014113,63280.774028341926,1,0.8626346640190388
2024-11-11 08:00:00+00:00,3236.98,625.85,0.5904,0.6011,219.0,84059.54,0.0001881,0.00019878,0.00020534,0.00016604,0.00011081,0.0001,65328.51481407702,1,0.9189689462117061
2024-11-11 16:00:00+00:00,3371.59,659.63,0.6207,0.6132,222.13,88647.99,0.00017298,0.00021978,0.0001,0.0001,0.00022373,0.0001,67058.85829352513,1,0.9385091584441758
2024-11-12 08:00:00+00:00,3261.65,625.44,0.6787,0.5708,210.53,86632.0,0.0005762,0.00042666,0.00046735,0.00044771,0.00043733,0.00043737,64673.65143097038,1,0.7967469478557292
2024-11-12 16:00:00+00:00,3243.8,625.33,0.704,0.5709,211.64,87952.01,0.00046001,0.00029213,0.00064103,0.00048263,0.00048819,0.00038754,64037.136222430025,1,0.7079183486296499
2024-11-13 00:00:00+00:00,3160.89,607.52,0.6609,0.534,205.22,87356.0,0.00013607,0.00015032,0.00033052,0.00019356,0.00032823,0.0001,62801.89745227896,1,0.863487068241845
2024-11-13 16:00:00+00:00,3187.16,620.68,0.6898,0.5783,215.13,90375.2,0.00012894,0.0001672,0.0001,0.0001,0.00022016,0.00021856,64121.92285939999,1,0.9268965760883358
2024-11-14 08:00:00+00:00,3077.68,628.18,0.7136,0.5482,210.84,87947.99,0.0001,0.00015621,0.00011273,0.0001,0.00022462,0.0001,61382.730759421975,1,0.916906019274839
2024-11-14 16:00:00+00:00,3058.82,622.3,0.7736,0.5792,209.57,87325.59,0.0001,0.0,0.00020405,0.0001,0.0001,0.0001,60481.98806621619,1,0.8832277083004071
2024-11-15 00:00:00+00:00,3039.48,615.26,0.7858,0.5897,209.18,87612.0,0.00013133,2.259e-05,0.0001337,0.0001,0.0001,0.0001,60379.77429171122,1,0.897499142948771
2024-11-15 08:00:00+00:00,3023.73,606.84,0.8659,0.6472,208.32,88445.41,0.00013108,0.0,0.0001,0.0001,0.0001,0.0001,59825.74811796304,1,0.8850216475754421
2024-11-15 16:00:00+00:00,3090.01,619.37,0.8922,0.7071,218.45,91032.07,0.0001,0.0,0.0001,0.0001,0.0001,0.00010977,61506.99923573847,1,0.8893467636814285
2024-11-16 16:00:00+00:00,3132.87,622.69,1.1209,0.7416,215.71,90586.92,0.00011351,0.00011027,0.00025348,0.0001,0.00016028,0.00013231,60994.91506363797,1,0.7650236592869392
2024-11-17 00:00:00+00:00,3136.79,638.7,1.0681,0.7178,237.23,90550.8,0.0001,0.00010792,0.00013756,0.0001,0.0001,0.00015765,63670.625964915904,1,0.8765036901485059
2024-11-17 08:00:00+00:00,3086.21,624.8,1.0839,0.7254,233.96,90260.01,0.0001,0.0,0.00020468,0.00011515,0.00044518,0.0001,62529.29459991351,1,0.8460662005630725
2024-11-18 00:00:00+00:00,3130.55,626.43,1.1701,0.7612,242.05,91719.9,0.00019865,0.0,0.00014936,0.00017054,0.00023762,0.0001,64073.705427481036,1,0.8579432659161464
2024-11-18 08:00:00+00:00,3143.41,624.25,1.1665,0.7649,243.33,92309.51,0.00031651,7.4e-06,0.00017906,0.00024625,0.0001653,0.0003645,64548.97787017388,1,0.8489776382977823
2024-11-18 16:00:00+00:00,3207.8,618.93,1.1137,0.7325,239.79,90464.08,0.00019762,0.0,0.0002213,0.00010565,0.0002213,0.00021318,65575.55046749637,1,0.8511198417066007
2024-11-19 00:00:00+00:00,3118.08,617.5,1.1023,0.755,243.32,91620.01,0.00040458,0.00010006,0.00016154,0.00013363,0.00022018,0.00021606,64528.8024579069,1,0.8687803220374449
2024-11-19 08:00:00+00:00,3104.36,615.13,1.0963,0.7296,240.58,92391.99,0.00021234,0.00020322,0.00032269,0.00034363,0.00019184,0.00030216,64137.42353822607,1,0.7987098434856745
2024-11-19 16:00:00+00:00,3107.44,615.5,1.1003,0.7387,237.63,92310.79,0.00015353,0.00021252,0.00012411,0.0001,0.00012644,0.00017959,63917.31226259089,1,0.8704877502741993
2024-11-20 08:00:00+00:00,3130.0,615.12,1.1208,0.8349,238.37,94739.97,0.00019505,0.00015552,0.0001,0.00023113,0.0001,0.0001,63960.210466256714,1,0.8582056461391043
2024-11-20 16:00:00+00:00,3069.97,605.39,1.1041,0.8003,235.48,94286.56,0.00013619,0.00013045,0.00013761,0.0001152,0.0001,0.0001,62871.998241068984,1,0.8516344077461683
2024-11-21 08:00:00+00:00,3277.03,616.72,1.1034,0.7791,248.86,96672.0,0.0001,0.0001129,0.0001,0.0001,0.0001,0.0001,68148.02705953675,1,0.8975395902065796
2024-11-22 00:00:00+00:00,3362.66,627.39,1.3635,0.8554,259.22,99173.7,0.0003418,0.00026039,0.00017976,0.00033946,0.00043945,0.0001,69875.99509485466,1,0.8204774309122801
2024-11-22 08:00:00+00:00,3314.15,624.6,1.4416,0.9262,256.38,98664.0,0.00029201,0.00022074,0.00042066,0.00033807,0.00022593,0.0001,67704.34401857104,1,0.6393475425230196
2024-11-23 00:00:00+00:00,3341.34,664.07,1.5441,1.0943,258.26,98560.85,0.00015103,0.00025849,0.000213,0.00017365,0.0001,0.0001,66200.16519146513,1,0.6797681014235385
2024-11-23 08:00:00+00:00,3460.33,669.54,1.5557,1.1032,259.71,98400.0,0.00032558,0.00031409,0.00019987,0.00024234,0.00028946,0.0001,68443.27484312482,1,0.6873401616944328
2024-11-23 16:00:00+00:00,3393.91,650.42,1.4685,1.0658,254.89,97672.4,0.00037006,0.00026825,0.00029953,0.00024567,0.00025577,0.0001,67448.71109050287,1,0.6540711929439511
2024-11-24 08:00:00+00:00,3294.39,642.42,1.3077,0.9485,244.17,95901.51,0.00023721,0.00023194,0.0002623,0.00016964,0.00033189,0.00016148,65495.455909886994,1,0.7308540370840027
2024-11-24 16:00:00+00:00,3361.2,659.65,1.4331,1.0226,252.73,97900.04,0.00027264,0.00027586,0.00023222,0.00029863,0.00025244,0.00023228,66731.10207459834,1,0.7062761403410481
2024-11-25 00:00:00+00:00,3399.41,661.19,1.4793,1.0386,253.28,98047.34,0.00017259,0.00016463,0.0001,0.0001,0.00014445,0.00021035,67245.61868163486,1,0.7742164777876892
2024-11-25 08:00:00+00:00,3518.41,648.63,1.423,1.0065,244.97,96000.56,0.00023935,0.00023382,0.0001,0.0001622,0.00019888,0.0001,69236.21459593478,1,0.778581308175934
2024-11-25 16:00:00+00:00,3414.49,636.2,1.4142,0.9435,234.18,93010.01,0.00031797,0.00017218,0.0001607,0.00017563,0.00010485,0.00025233,66602.67146314778,1,0.7335232117173689
2024-11-26 00:00:00+00:00,3394.8,641.66,1.425,0.9594,235.73,93785.71,0.0002448,0.00019876,0.0001,0.0001,0.0001,0.00021902,66205.75431424318,1,0.7614792689455887
2024-11-26 08:00:00+00:00,3296.32,614.02,1.3455,0.9067,227.36,92813.0,0.0001227,0.00021015,0.0001,0.0001,0.0001,0.00017936,64758.27656270411,1,0.7722531044160021
2024-11-26 16:00:00+00:00,3324.73,613.51,1.3984,0.9603,230.69,91965.16,0.0001819,0.00013059,0.0001,0.0001,0.0001,0.00029599,65242.96425111838,1,0.7575405724235676
2024-11-27 00:00:00+00:00,3424.11,622.1,1.4107,0.9829,234.34,93597.16,0.00021068,0.00014198,0.0001,0.0001,0.0001,0.00031205,67100.20385227908,1,0.7627171062968815
2024-11-27 08:00:00+00:00,3552.79,636.5,1.4955,1.0341,240.59,95556.01,0.00020895,0.0001679,0.0001,0.00015378,0.0001,0.00016795,69369.53831557656,1,0.7443411773569254
2024-11-28 00:00:00+00:00,3592.4,649.84,1.464,0.9966,238.02,95299.66,0.00015948,0.00025048,0.00029799,0.00013999,0.0001,0.0001,69302.26903509615,1,0.6390862409566476
