,timestamp,BTCUSDT_price,ETHUSDT_price,BNBUSDT_price,XRPUSDT_price,ADAUSDT_price,SOLUSDT_price,BTCUSDT_funding_rate,ETHUSDT_funding_rate,BNBUSDT_funding_rate,XRPUSDT_funding_rate,ADAUSDT_funding_rate,SOLUSDT_funding_rate
641,2025-02-09 08:00:00,96488.15,2653.21,624.44,2.4285,0.6941,200.7,9.6e-05,5.479e-05,-0.00035055,-2.602e-05,2.431e-05,-4.053e-05
642,2025-02-09 16:00:00,96462.75,2627.18,615.81,2.3928,0.6814,200.47,2.839e-05,5.02e-05,-4.112e-05,-2.101e-05,-0.00011525,-0.00021227
643,2025-02-10 00:00:00,97429.83,2637.03,607.95,2.4049,0.6962,202.77,1.802e-05,9.11e-06,0.0,-9.939e-05,-0.00015224,-0.00016119
644,2025-02-10 08:00:00,97218.69,2658.22,603.3,2.4218,0.699,203.07,9.176e-05,7.074e-05,0.0,7.919e-05,7.579e-05,-2.743e-05
645,2025-02-10 16:00:00,97430.82,2661.19,618.65,2.4237,0.7121,200.47,7.457e-05,5.396e-05,0.0,0.0001,9.755e-05,-4.863e-05
646,2025-02-11 00:00:00,98268.97,2712.15,637.07,2.4999,0.802,204.39,4.218e-05,-5.72e-06,0.0,9.43e-05,8e-07,-0.00018095
647,2025-02-11 08:00:00,97007.53,2662.36,637.71,2.4697,0.7962,199.47,7.09e-05,4.26e-05,0.0,0.0001,8.938e-05,-0.00011994
648,2025-02-11 16:00:00,95778.2,2602.59,642.11,2.4131,0.7781,197.96,-2.446e-05,-1.236e-05,0.0,5.368e-05,0.0001,-0.00027714
649,2025-02-12 00:00:00,96069.58,2618.63,637.13,2.4062,0.7698,195.19,1.298e-05,6.151e-05,-0.00014838,-8.371e-05,-1.894e-05,-0.00022332
650,2025-02-12 08:00:00,95816.18,2606.9,658.99,2.4008,0.7713,192.0,4.899e-05,3.35e-05,0.0,1.113e-05,5.897e-05,1.847e-05
651,2025-02-13 08:00:00,95998.0,2647.95,705.41,2.4478,0.7882,191.94,4.117e-05,0.0001,0.0,0.0001,-9.974e-05,-3.212e-05
652,2025-02-14 00:00:00,96944.09,2699.42,668.57,2.5881,0.7992,196.59,4.1e-05,2.39e-06,0.0,4.872e-05,6.584e-05,-1.559e-05
653,2025-02-14 16:00:00,97500.48,2725.95,659.71,2.7384,0.7998,199.39,7.093e-05,7.834e-05,-5.277e-05,3.943e-05,-6.214e-05,8.466e-05
654,2025-02-15 00:00:00,97346.26,2697.66,657.49,2.7638,0.7963,195.9,5.5e-07,4.385e-05,-0.00010519,2.102e-05,-0.00010059,8.582e-05
655,2025-02-15 08:00:00,97633.22,2691.05,666.23,2.78,0.7867,194.66,3.297e-05,3.822e-05,0.0,8.897e-05,3.624e-05,3.121e-05
656,2025-02-15 16:00:00,97569.66,2693.04,662.21,2.7619,0.7811,194.48,3.735e-05,8.44e-06,-8.377e-05,3.87e-05,-5.517e-05,-5.05e-05
657,2025-02-16 00:00:00,97248.98,2695.59,654.54,2.7603,0.7781,192.89,3.39e-05,3.859e-05,0.0,2.79e-06,4.371e-05,-5.811e-05
658,2025-02-16 08:00:00,96911.01,2694.2,681.31,2.7231,0.7705,190.32,1.82e-06,5.945e-05,-4.157e-05,8.423e-05,-2.426e-05,-2.569e-05
659,2025-02-16 16:00:00,96118.12,2661.41,673.1,2.7283,0.7714,188.27,3.799e-05,3.775e-05,-0.00035333,-1.948e-05,-4.553e-05,-0.00016876
660,2025-02-17 00:00:00,96068.22,2681.59,670.2,2.655,0.7943,181.35,6.239e-05,3.649e-05,-0.00014472,3.24e-05,2.583e-05,-0.00015544
661,2025-02-17 08:00:00,95659.46,2755.72,670.37,2.6465,0.8097,180.36,6.397e-05,5.61e-05,0.0,4.965e-05,0.0001,-0.00016029
662,2025-02-17 16:00:00,95780.0,2744.05,667.51,2.6599,0.8089,177.53,2.009e-05,0.0001,-0.0001797,-3.899e-05,0.0001,2.136e-05
663,2025-02-18 00:00:00,95456.93,2672.51,651.51,2.5636,0.7771,165.72,9.488e-05,4.742e-05,-4.687e-05,6.878e-05,8.781e-05,3.5e-05
664,2025-02-18 08:00:00,95546.48,2673.7,648.18,2.5407,0.7552,165.95,0.0001,-1.595e-05,-7.162e-05,3.132e-05,-6.133e-05,3.939e-05
665,2025-02-18 16:00:00,95671.74,2671.99,648.18,2.5628,0.7541,169.32,0.0001,5.441e-05,-7.734e-05,1.173e-05,9.01e-06,7.053e-05
666,2025-02-19 00:00:00,95687.71,2708.38,654.95,2.5571,0.7631,168.95,7.007e-05,4.964e-05,0.0,-6.042e-05,-0.00012793,-1.072e-05
667,2025-02-19 08:00:00,95943.74,2696.99,652.59,2.6075,0.7592,169.74,7.779e-05,7.273e-05,0.0,7.389e-05,-0.00012198,3.53e-06
668,2025-02-19 16:00:00,96644.37,2715.5,653.38,2.7378,0.7738,168.93,8.96e-05,3.185e-05,-0.00018423,-6.852e-05,6.845e-05,-3.859e-05
669,2025-02-20 00:00:00,96867.92,2730.22,648.95,2.6861,0.7809,171.77,2.42e-05,-2.07e-06,0.0,-0.00011896,1.986e-05,-6.024e-05
670,2025-02-20 08:00:00,96903.77,2712.6,648.01,2.6728,0.7841,171.61,3.269e-05,5.629e-05,-2.058e-05,2.452e-05,0.0001,1.172e-05
671,2025-02-20 16:00:00,98305.0,2738.04,656.36,2.6877,0.8036,176.0,7.346e-05,6.405e-05,-0.00010928,5.023e-05,0.0001,-2.991e-05
672,2025-02-21 08:00:00,98104.04,2723.31,657.93,2.6144,0.8002,173.17,2.286e-05,6.624e-05,-0.00011679,-2.591e-05,0.0001,1.692e-05
673,2025-02-21 16:00:00,96181.98,2663.0,647.47,2.5721,0.7621,168.94,-9.7e-07,4.228e-05,-0.00040529,-0.00010469,8.834e-05,-4.765e-05
674,2025-02-22 00:00:00,96288.09,2684.56,654.75,2.5815,0.7629,171.74,0.0001,3.254e-05,-0.00036429,-3.694e-05,4.827e-05,-0.00011947
675,2025-02-22 08:00:00,96592.0,2775.68,658.4,2.5902,0.7737,174.23,6.466e-05,-1.427e-05,-9.168e-05,-4.878e-05,-7.071e-05,-6.714e-05
676,2025-02-22 16:00:00,96551.01,2763.22,668.57,2.574,0.7734,172.07,2.318e-05,3.41e-05,-8.452e-05,-3.056e-05,-2.659e-05,-6.107e-05
677,2025-02-23 00:00:00,96508.85,2825.2,666.88,2.59,0.7872,172.85,4.112e-05,9.726e-05,-7.381e-05,-7.261e-05,3.983e-05,9.111e-05
678,2025-02-23 08:00:00,95436.18,2783.0,648.83,2.522,0.7617,166.76,3.14e-05,3.796e-05,-0.00020784,-2.161e-05,3.951e-05,7.31e-05
679,2025-02-23 16:00:00,96258.0,2819.69,658.42,2.5763,0.7697,167.94,1.478e-05,2.13e-06,-8.545e-05,1.673e-05,3.031e-05,-5.162e-05
680,2025-02-24 00:00:00,95872.02,2722.01,644.47,2.4939,0.7453,160.99,-2.97e-05,7.127e-05,-0.00052382,-1.128e-05,-4.143e-05,-6.07e-05
681,2025-02-24 08:00:00,94323.95,2658.77,635.24,2.4309,0.7186,152.66,6.881e-05,9.24e-06,-0.00010661,-2.907e-05,-0.00010048,-6.256e-05
682,2025-02-24 16:00:00,91552.88,2513.52,614.2,2.2783,0.6816,141.81,2.05e-05,3.082e-05,0.0,7.712e-05,6.58e-06,6.005e-05
683,2025-02-25 00:00:00,89320.01,2368.11,599.41,2.1511,0.6595,136.25,0.0001,-3.589e-05,-1.384e-05,0.0001,0.0001,2.735e-05
684,2025-02-25 08:00:00,87231.26,2409.8,609.15,2.2064,0.6542,138.89,5.245e-05,4.71e-06,0.0,-5.202e-05,2.211e-05,3.295e-05
685,2025-02-25 16:00:00,88680.4,2495.7,623.49,2.3222,0.6832,144.33,1.385e-05,2.913e-05,-3.019e-05,-8.485e-05,2.884e-05,-5.354e-05
686,2025-02-26 00:00:00,88720.02,2483.81,623.7,2.2872,0.682,140.19,3.521e-05,1.86e-05,-0.00033883,-0.00025255,-6.269e-05,-0.00010562
687,2025-02-26 08:00:00,87567.53,2428.47,623.67,2.2749,0.6772,139.27,6.005e-05,6.103e-05,-0.00017781,1.957e-05,5.621e-05,2.46e-05
688,2025-02-26 16:00:00,84250.09,2336.37,611.57,2.1982,0.6474,135.32,0.0001,3.433e-05,-3.69e-05,1.415e-05,0.0001,3.131e-05
689,2025-02-27 08:00:00,85500.84,2323.31,606.59,2.1995,0.6661,139.63,-6.17e-06,0.0001,0.0,5.801e-05,4.191e-05,2.605e-05
690,2025-02-27 16:00:00,84708.58,2307.72,605.41,2.1985,0.6451,137.68,9.433e-05,5.027e-05,0.0,2.033e-05,0.0001,0.0001
691,2025-02-28 08:00:00,84005.05,2223.01,588.48,2.1469,0.6314,145.68,9.521e-05,1.219e-05,-6.34e-06,4.458e-05,9.046e-05,0.0001
692,2025-02-28 16:00:00,84349.94,2237.59,588.07,2.1453,0.6328,148.18,-3.73e-06,1.248e-05,-0.00010522,-0.00010685,1.721e-05,0.0001
693,2025-03-01 00:00:00,84740.15,2229.24,595.82,2.1671,0.6393,142.49,-1.4e-07,4.855e-05,0.0,7.132e-05,0.0001,0.0001
694,2025-03-01 08:00:00,84800.0,2173.29,604.61,2.1511,0.6349,140.39,-6.108e-05,-1.061e-05,-0.00018016,-8.628e-05,3.054e-05,8.741e-05
695,2025-03-02 00:00:00,86232.42,2221.4,610.43,2.2737,0.663,143.79,-1.094e-05,3.173e-05,-0.00025537,-3.206e-05,9.668e-05,-8.161e-05
696,2025-03-02 08:00:00,87427.99,2229.51,613.55,2.5984,0.8659,157.46,-2.783e-05,6.221e-05,-1.752e-05,-2.393e-05,0.0001,9.93e-05
697,2025-03-02 16:00:00,94270.0,2518.11,623.94,2.9396,1.135,178.71,-2.869e-05,6.102e-05,0.0,8.254e-05,0.0001,7.81e-05
698,2025-03-03 08:00:00,90035.37,2287.24,591.83,2.5981,0.9577,157.78,7.91e-06,3.061e-05,0.0,0.0001,0.0001,6.535e-05
699,2025-03-03 16:00:00,86220.61,2149.01,576.1,2.3873,0.8578,142.16,5.272e-05,6.25e-06,-0.00027543,-3.839e-05,-4.117e-05,-8.506e-05
700,2025-03-04 16:00:00,87281.98,2171.51,584.01,2.4543,0.9409,144.79,1.306e-05,2.04e-06,0.0,-2.9e-05,-0.00020931,3.869e-05
701,2025-03-05 00:00:00,87619.49,2207.0,593.31,2.4473,0.9395,142.88,4.113e-05,6.417e-05,0.0,-0.00010917,3.29e-06,-0.00014911
702,2025-03-05 08:00:00,88344.25,2186.82,591.19,2.4481,0.9413,141.66,2.722e-05,7.146e-05,-9.954e-05,-4.269e-05,-2.716e-05,2.866e-05
703,2025-03-05 16:00:00,90606.01,2241.59,598.24,2.4998,0.9741,146.28,5.028e-05,2.539e-05,0.0,-0.00013093,1.619e-05,-6.413e-05
704,2025-03-06 00:00:00,91346.48,2286.0,604.68,2.5123,0.9388,148.62,3.538e-05,-1.037e-05,0.0,-7.54e-06,-1.339e-05,-0.00011916
705,2025-03-06 16:00:00,89931.89,2202.2,596.5,2.6001,0.9065,143.31,6.818e-05,2.685e-05,0.0,-3.99e-06,-0.00017064,-3.599e-05
706,2025-03-07 00:00:00,88365.18,2192.41,599.4,2.5062,0.8753,144.34,-6.12e-06,-2.474e-05,0.0,-8.582e-05,-0.00019528,-0.00011194
707,2025-03-07 16:00:00,86801.75,2141.6,594.77,2.3855,0.8181,139.39,2.028e-05,5.628e-05,0.0,-3.651e-05,-0.00020666,4.709e-05
708,2025-03-08 00:00:00,86197.14,2137.88,596.8,2.362,0.8242,138.78,5.328e-05,3.124e-05,0.0,-5.909e-05,-0.00024044,6.15e-05
709,2025-03-09 08:00:00,83080.41,2097.03,566.73,2.1853,0.7562,130.16,3.218e-05,3.637e-05,-9.932e-05,-1.02e-06,5.698e-05,5.62e-06
710,2025-03-09 16:00:00,80734.37,2020.41,554.65,2.1387,0.7215,126.51,0.0001,-1.3e-07,-3.136e-05,1.892e-05,4.48e-05,6.936e-05
711,2025-03-10 00:00:00,82318.77,2075.29,564.61,2.1843,0.7461,128.11,3.952e-05,-4.249e-05,-0.00010786,-0.00016329,-0.00013212,-5.692e-05
712,2025-03-10 08:00:00,80043.85,2017.83,550.39,2.1187,0.7013,121.96,1.344e-05,2.575e-05,0.0,-3.899e-05,-0.00014438,-0.00010237
713,2025-03-10 16:00:00,78595.86,1865.1,531.49,2.0216,0.6712,118.32,4.037e-05,3.433e-05,0.0,-0.00015204,-9.983e-05,-9.844e-05
714,2025-03-11 00:00:00,80424.95,1904.1,558.18,2.0952,0.7195,123.07,4.705e-05,-4.045e-05,-6.362e-05,-0.00013574,4.761e-05,-0.00011653
715,2025-03-11 08:00:00,81232.24,1914.49,548.94,2.1358,0.7267,125.02,3.26e-05,2.173e-05,-6.049e-05,-7.108e-05,-7.51e-05,9.198e-05
716,2025-03-12 00:00:00,82447.79,1911.26,555.81,2.1887,0.7345,123.19,5.76e-06,1.672e-05,0.0,-4.737e-05,-0.00018219,-7.98e-06
717,2025-03-12 08:00:00,81738.97,1869.85,552.48,2.2038,0.7298,124.57,5.815e-05,1.107e-05,-1.423e-05,-2.007e-05,-0.00012141,3.25e-06
718,2025-03-13 00:00:00,83151.99,1872.23,578.29,2.234,0.7176,124.24,4.3e-06,2.931e-05,0.0,3.796e-05,-0.00011714,1.189e-05
719,2025-03-13 08:00:00,81044.72,1875.41,581.5,2.2879,0.7065,124.34,2.069e-05,-5e-08,0.0,-2.009e-05,-0.00017501,-7.287e-05
720,2025-03-13 16:00:00,81115.78,1864.59,579.8,2.2527,0.703,123.37,3.19e-05,4.218e-05,0.0,-6.634e-05,-0.00010175,7.399e-05
721,2025-03-14 00:00:00,82170.85,1893.07,576.62,2.2946,0.7114,124.68,5.386e-05,2.744e-05,0.0,-7.369e-05,-9.409e-05,3.347e-05
722,2025-03-14 08:00:00,84724.58,1922.2,584.61,2.3583,0.7398,132.12,5.331e-05,7.681e-05,-4.742e-05,-3.884e-05,-0.0001773,0.0001
723,2025-03-14 16:00:00,83983.2,1911.65,587.76,2.3564,0.7373,133.54,3.57e-06,5.537e-05,-1.454e-05,4.499e-05,6.909e-05,9.595e-05
724,2025-03-15 00:00:00,83827.31,1917.66,590.73,2.393,0.7339,132.91,-6.035e-05,2.924e-05,-2.856e-05,3.83e-06,0.0001,0.0001
725,2025-03-15 08:00:00,84346.02,1937.83,603.09,2.4262,0.7494,135.12,-2.389e-05,5.445e-05,-7.31e-06,4.939e-05,2.227e-05,7.299e-05
726,2025-03-15 16:00:00,84338.44,1937.17,619.83,2.3911,0.7468,135.86,-3.21e-06,1.25e-05,0.0,-7.309e-05,8.098e-05,-2.397e-05
727,2025-03-16 00:00:00,84273.96,1925.89,604.96,2.3809,0.7391,134.64,4.32e-06,-3.041e-05,0.0,-9.409e-05,6.62e-06,3.93e-06
728,2025-03-16 08:00:00,83320.83,1895.01,600.84,2.2961,0.7044,128.78,4.236e-05,-2.357e-05,0.0,1.638e-05,-6.998e-05,5.58e-05
729,2025-03-16 16:00:00,82574.53,1887.0,602.2,2.2938,0.7049,126.13,1.247e-05,-2.967e-05,0.0,1.184e-05,-0.0002682,-3.228e-05
730,2025-03-17 00:00:00,83567.87,1900.74,629.83,2.3363,0.7209,129.26,1.065e-05,2.057e-05,0.0,-9.44e-06,-0.00033175,-8.027e-05
731,2025-03-17 08:00:00,83531.06,1919.47,629.99,2.3446,0.7244,127.51,8.474e-05,5.669e-05,0.0,1.627e-05,-5.357e-05,-5.403e-05
732,2025-03-17 16:00:00,84010.03,1926.31,631.69,2.3382,0.7175,128.01,8.59e-06,3.697e-05,0.0,-7.039e-05,5.408e-05,-3.998e-05
733,2025-03-18 00:00:00,83163.81,1905.06,633.12,2.2894,0.7088,125.2,7.03e-06,5.319e-05,-3.807e-05,-4.225e-05,-3.282e-05,-6.365e-05
734,2025-03-18 08:00:00,81610.21,1881.02,627.52,2.2371,0.6871,122.57,2.059e-05,4.099e-05,0.0,-0.00017624,-0.0001023,-8.081e-05
735,2025-03-18 16:00:00,82715.03,1931.54,627.81,2.2851,0.7017,125.33,3.514e-05,1.465e-05,0.0,-0.0001018,-0.00014266,-2.71e-05
736,2025-03-19 00:00:00,83190.0,1932.0,615.6,2.2932,0.7083,125.73,2e-06,5.983e-05,-0.00010693,-0.00019936,-0.00018086,-6.788e-05
737,2025-03-19 08:00:00,84733.05,2048.99,609.99,2.5548,0.7405,132.32,5.961e-05,8.986e-05,-0.00010256,-4.486e-05,9.719e-05,7.274e-05
738,2025-03-19 16:00:00,86845.94,2056.06,618.7,2.5469,0.7436,135.33,5.024e-05,6.676e-05,-0.00015238,-3.043e-05,0.0001,0.0001
739,2025-03-20 00:00:00,85816.39,2007.54,624.2,2.4644,0.7307,134.01,1.944e-05,-1.704e-05,-0.00047322,4.05e-05,0.0001,0.0001
740,2025-03-20 08:00:00,84691.76,1972.17,624.09,2.4388,0.7257,128.91,3.79e-05,1.553e-05,-5.86e-06,4.884e-05,7.247e-05,0.0001
741,2025-03-20 16:00:00,84223.39,1983.79,630.47,2.4361,0.718,127.6,1.086e-05,-8.57e-06,-0.00012553,-6.205e-05,7.32e-05,-1.871e-05
742,2025-03-21 00:00:00,83937.98,1976.78,629.38,2.4083,0.7141,128.07,1.615e-05,5.235e-05,-0.00031252,-1.479e-05,-0.00010852,-3.932e-05
743,2025-03-21 08:00:00,83565.48,1950.69,634.22,2.3726,0.7038,125.98,5.324e-05,6.749e-05,-0.00055149,2.41e-05,-0.00016993,-1.407e-05
744,2025-03-21 16:00:00,84088.79,1965.75,635.17,2.3809,0.705,128.48,2.518e-05,2.613e-05,-0.00034207,-2.294e-05,-7.378e-05,-3.604e-05
745,2025-03-22 00:00:00,84274.72,1984.23,631.14,2.4014,0.7111,128.82,2.836e-05,-1.402e-05,-0.00033579,-1.141e-05,-8.423e-05,-3.723e-05
746,2025-03-22 16:00:00,83840.59,1980.69,627.01,2.3711,0.7014,128.51,5.092e-05,2.587e-05,-0.00037452,-0.00013436,-0.00016908,-8.49e-06
747,2025-03-23 00:00:00,84279.82,2008.04,622.88,2.3954,0.7127,131.15,2.099e-05,1.553e-05,-0.00029912,-9.094e-05,-0.00017896,-6.482e-05
748,2025-03-23 08:00:00,85189.41,2007.06,621.35,2.4133,0.7089,132.51,-1.84e-06,6.053e-05,-0.0003243,9.832e-05,0.0001,2.642e-05
749,2025-03-23 16:00:00,86082.5,2005.99,623.79,2.4393,0.7107,132.84,4.02e-05,-3.36e-06,-0.00048595,-6.8e-06,5.28e-05,5.551e-05
750,2025-03-24 00:00:00,86874.52,2069.16,623.06,2.4433,0.7223,138.88,2.039e-05,-1.29e-05,-0.00019082,7.55e-06,-0.00011597,-2.538e-05
751,2025-03-24 08:00:00,88350.01,2089.77,631.04,2.4738,0.7329,143.25,5.512e-05,9.456e-05,-0.00027641,8.766e-05,0.0001,0.0001
752,2025-03-24 16:00:00,87498.16,2081.2,637.08,2.4501,0.732,141.01,-3.422e-05,3.069e-05,-0.00018556,-8.99e-06,0.0001,5.301e-05
753,2025-03-25 08:00:00,87774.37,2067.67,633.9,2.4377,0.7566,145.28,1.15e-05,1.456e-05,-0.00032595,4.816e-05,0.0001,1.127e-05
754,2025-03-25 16:00:00,87392.87,2066.15,629.82,2.4492,0.7448,143.64,-3.776e-05,-4.75e-06,0.0,6.366e-05,0.0001,1.713e-05
755,2025-03-26 00:00:00,88140.45,2069.25,633.46,2.465,0.768,144.5,-2.99e-05,2.976e-05,0.0,3.516e-05,4.068e-05,6.16e-06
756,2025-03-26 08:00:00,86752.52,2012.27,624.65,2.4054,0.7403,139.34,1.659e-05,1.074e-05,0.0,7.037e-05,1.454e-05,-4.441e-05
757,2025-03-28 16:00:00,84424.38,1896.9,619.81,2.2073,0.7062,129.49,8.118e-05,-1.109e-05,-3.604e-05,-5.613e-05,-0.00017243,-9.351e-05
758,2025-03-29 00:00:00,83731.82,1880.14,607.8,2.1223,0.6834,126.39,5.364e-05,3.56e-06,-0.00026164,-0.00018043,-3.3e-05,-4.899e-05
759,2025-03-29 08:00:00,82414.23,1840.24,604.73,2.1073,0.6714,126.32,8.214e-05,4.498e-05,-0.0002202,-1.932e-05,3.439e-05,2.251e-05
760,2025-03-29 16:00:00,82648.54,1828.08,602.99,2.1351,0.6732,124.58,2.53e-05,3.469e-05,-0.00026952,-7.694e-05,-0.0001383,-8.909e-05
761,2025-03-30 00:00:00,83076.59,1837.74,606.63,2.1758,0.6812,125.48,3.41e-06,-1.072e-05,-0.00025764,-5.931e-05,-0.00011502,-0.00025778
762,2025-03-30 08:00:00,82729.57,1813.75,602.16,2.1376,0.6697,124.92,4.27e-06,-1.999e-05,-0.00045028,-0.00026293,1.133e-05,-0.00040116
763,2025-03-30 16:00:00,82389.99,1807.74,602.2,2.1369,0.6612,124.82,4.588e-05,1.191e-05,-0.00033423,-4.218e-05,7.265e-05,-0.00018023
764,2025-03-31 00:00:00,81933.51,1798.92,595.99,2.0654,0.6457,125.88,2.643e-05,-3.26e-06,-0.00022809,-0.00012916,-0.0001654,-0.0002337
765,2025-03-31 08:00:00,83418.78,1842.23,604.23,2.1187,0.6568,126.78,6.02e-05,2.663e-05,-5.04e-05,-0.00010085,-6.735e-05,-7.84e-06
766,2025-03-31 16:00:00,82550.01,1822.43,604.81,2.0899,0.6618,124.54,1.845e-05,2.009e-05,-4.323e-05,-0.0001085,-8.993e-05,-4.24e-06
767,2025-04-01 00:00:00,83445.5,1854.26,610.39,2.095,0.6692,126.69,3.961e-05,-6.52e-06,0.0,-2.398e-05,4.642e-05,-9.179e-05
768,2025-04-01 16:00:00,85158.34,1904.98,611.13,2.1387,0.677,126.67,3.573e-05,3.314e-05,-0.00079717,-0.00010407,6.872e-05,-5.281e-05
769,2025-04-02 08:00:00,86757.67,1901.21,604.62,2.1727,0.6922,130.43,3.036e-05,-4.5e-07,0.0,-0.0001018,0.0001,-0.00013428
770,2025-04-02 16:00:00,82516.29,1795.22,590.68,2.0237,0.64,117.42,7.33e-06,4.262e-05,-8.386e-05,5.13e-05,-4.806e-05,4.319e-05
771,2025-04-03 00:00:00,83456.75,1815.31,600.01,2.0523,0.6494,118.64,5.862e-05,-6.39e-06,-0.0002478,-0.00028827,3.71e-06,-7.645e-05
772,2025-04-03 08:00:00,82039.31,1782.27,586.25,2.0056,0.6283,114.16,5.038e-05,6.39e-05,-0.00045003,-0.0002005,-0.00016544,-7.305e-05
773,2025-04-03 16:00:00,83213.09,1817.23,592.67,2.0648,0.6508,117.17,6.484e-05,-6.15e-06,0.0,-0.00021804,-0.00021893,-0.00011099
774,2025-04-04 00:00:00,83992.85,1817.93,598.3,2.0905,0.663,118.18,4.283e-05,6.701e-05,0.0,-0.00026931,-5.315e-05,-0.00033632
775,2025-04-04 08:00:00,82860.0,1795.24,593.67,2.1226,0.6568,118.6,4.736e-05,-2.093e-05,0.0,-7.735e-05,1.53e-06,-1.52e-06
776,2025-04-04 16:00:00,83889.87,1816.87,597.71,2.1302,0.6603,122.79,8.038e-05,3.78e-05,0.0,-3.992e-05,-2.386e-05,5.6e-06
777,2025-04-05 00:00:00,83525.34,1813.22,595.65,2.1366,0.6566,121.07,8.559e-05,2.181e-05,0.0,8.859e-05,0.0001,4.038e-05
778,2025-04-05 08:00:00,82618.26,1782.01,591.82,2.1226,0.6478,117.55,7.437e-05,5.939e-05,0.0,9.502e-05,0.0001,9.687e-05
779,2025-04-05 16:00:00,83537.99,1806.01,593.13,2.1442,0.6547,120.32,4.08e-06,-7.82e-06,0.0,3.181e-05,5.254e-05,2.06e-05
780,2025-04-06 00:00:00,83024.96,1797.69,590.31,2.094,0.6385,119.21,2.21e-06,2.389e-05,0.0,0.0001,3.423e-05,-5.619e-05
781,2025-04-06 08:00:00,82548.36,1759.55,581.24,2.0746,0.6273,114.97,5.363e-05,5.41e-05,0.0,3.668e-05,-9.33e-06,0.0001
782,2025-04-07 00:00:00,75126.01,1460.15,530.1,1.6783,0.5204,97.14,4.946e-05,-3.784e-05,0.0,-8.102e-05,-8.321e-05,-5.72e-06
783,2025-04-07 08:00:00,78479.9,1556.56,552.01,1.8745,0.574,106.65,6.857e-05,-9.65e-06,0.0,9.773e-05,5.387e-05,3.966e-05
784,2025-04-07 16:00:00,79163.24,1553.04,554.6,1.8987,0.5864,106.99,4.998e-05,-3.451e-05,0.0,-0.00033013,-1.296e-05,-5.584e-05
785,2025-04-08 00:00:00,79496.0,1570.83,560.25,1.868,0.5851,108.7,4.074e-05,-4.38e-06,0.0,-0.0002503,-3.18e-05,-0.00011753
786,2025-04-08 08:00:00,78497.99,1531.77,559.79,1.905,0.5926,107.2,3.575e-05,1.155e-05,0.0,-0.00018793,-7.98e-06,-4.472e-05
787,2025-04-08 16:00:00,76322.42,1473.41,553.72,1.7963,0.5583,105.4,3.134e-05,-1.429e-05,0.0,-0.00011922,1.716e-05,-0.00023327
788,2025-04-09 00:00:00,77694.12,1483.43,556.62,1.8317,0.5757,107.37,9.568e-05,-4.82e-05,0.0,9.53e-05,-1.644e-05,-8.09e-05
789,2025-04-09 16:00:00,82615.22,1669.51,582.32,2.0529,0.6315,119.05,6.856e-05,1.591e-05,0.0,-2.178e-05,6.695e-05,7.621e-05
790,2025-04-10 00:00:00,81595.81,1595.81,579.47,1.9903,0.62,114.78,7.705e-05,0.0001,0.0,4.719e-05,0.0001,0.0001
791,2025-04-10 08:00:00,78757.0,1495.98,568.06,1.9338,0.59,109.6,1.14e-06,3.042e-05,0.0,3.36e-06,3.193e-05,0.0001
792,2025-04-10 16:00:00,79607.3,1522.25,578.03,1.9658,0.6094,112.81,6.775e-05,-7.8e-07,0.0,-0.00014016,-8.019e-05,3.456e-05
793,2025-04-11 08:00:00,82521.74,1565.44,585.28,2.0015,0.6214,119.91,-4.294e-05,-5.857e-05,0.0,8.46e-06,7.927e-05,4.298e-05
794,2025-04-11 16:00:00,83423.84,1566.85,585.93,2.0225,0.6239,121.41,3.29e-05,-4.61e-06,0.0,-2.867e-05,0.0001,0.0001
795,2025-04-12 00:00:00,83724.92,1582.05,588.89,2.0547,0.6327,124.26,3.654e-05,2.511e-05,0.0,3.152e-05,0.0001,5.911e-05
796,2025-04-12 16:00:00,85276.9,1644.18,597.29,2.1598,0.6595,132.24,5.388e-05,2.416e-05,-0.00017994,0.0001,8.378e-05,2.768e-05
797,2025-04-13 00:00:00,84413.1,1613.5,593.33,2.1463,0.6436,128.55,5.057e-05,7.676e-05,0.0,7.795e-05,6.442e-05,-3.35e-06
798,2025-04-13 08:00:00,83849.66,1586.62,584.22,2.1476,0.6442,128.72,8.429e-05,5.203e-05,0.0,0.0001,1.683e-05,0.0001
799,2025-04-13 16:00:00,83760.0,1597.76,584.28,2.1196,0.6383,128.38,9.642e-05,5.299e-05,-5.726e-05,6.754e-05,5.244e-05,8.174e-05
800,2025-04-14 00:00:00,84580.76,1635.57,590.76,2.1281,0.6417,132.3,8.113e-05,7.387e-05,-4.86e-05,5.195e-05,5.464e-05,9.053e-05
801,2025-04-14 08:00:00,84101.16,1627.93,585.66,2.116,0.6334,128.8,7.127e-05,5.913e-05,0.0,-4.61e-06,-5.254e-05,-3.957e-05
802,2025-04-14 16:00:00,84591.58,1623.77,584.54,2.1275,0.6353,129.42,2.428e-05,5.384e-05,-0.00013678,-1.591e-05,-9.88e-06,-9.45e-05
803,2025-04-15 00:00:00,85716.77,1644.84,589.57,2.1517,0.6455,131.55,-2.073e-05,2.56e-05,-9.005e-05,4.35e-05,-0.00014075,-5.912e-05
804,2025-04-15 08:00:00,84918.14,1621.02,584.53,2.1348,0.6233,129.61,6.606e-05,1.812e-05,0.0,8.827e-05,5.348e-05,-0.00013087
