timestamp,ETHUSDT_price,BNBUSDT_price,XRPUSDT_price,ADAUSDT_price,SOLUSDT_price,BTCUSDT_price,ETHUSDT_funding_rate,BNBUSDT_funding_rate,XRPUSDT_funding_rate,ADAUSDT_funding_rate,SOLUSDT_funding_rate,BTCUSDT_funding_rate
2023-07-16 16:00:00+00:00,1922.11,242.3,0.7468,0.3146,27.42,30231.99,4.081e-05,-0.00076813,0.0001,-0.00016704,0.0001,4.583e-05
2023-07-17 00:00:00+00:00,1928.69,242.7,0.7495,0.3167,27.64,30281.0,2.809e-05,-0.00180248,0.0001,-0.00019308,0.0001,2.785e-05
2023-07-17 08:00:00+00:00,1908.81,243.7,0.739,0.3133,27.01,30174.83,2.313e-05,-0.00025688,0.0001,-2.597e-05,0.0001,6.278e-05
2023-07-17 16:00:00+00:00,1911.2,244.1,0.7374,0.3118,26.8,30138.0,3.963e-05,-0.00034131,0.0001,0.0001,0.0001,6.261e-05
2023-07-18 00:00:00+00:00,1898.99,241.1,0.7414,0.3063,25.71,29968.13,6.696e-05,-0.00013206,5.528e-05,0.0001,9.171e-05,3.983e-05
2023-07-18 08:00:00+00:00,1897.2,240.1,0.758,0.3047,25.53,29912.0,8.539e-05,-0.00037172,0.0001,0.0001,0.0001,6.798e-05
2023-07-18 16:00:00+00:00,1897.21,240.2,0.7779,0.3095,25.54,29859.13,7.161e-05,0.0,0.0001,0.0001,0.0001,7.477e-05
2023-07-19 00:00:00+00:00,1908.61,242.5,0.7892,0.3158,26.21,30000.68,6.538e-05,0.0,0.0001,0.0001,0.0001,0.0001
2023-07-19 08:00:00+00:00,1906.31,241.0,0.8002,0.3127,26.37,29956.46,0.0001,0.00014002,0.0001,0.0001,0.0001,5.224e-05
2023-07-20 00:00:00+00:00,1912.52,243.9,0.8177,0.3255,26.87,30202.77,-2.41e-06,4.559e-05,0.0001,5.928e-05,7.165e-05,2.652e-05
2023-07-20 08:00:00+00:00,1888.61,241.7,0.7874,0.3176,25.69,29810.18,9.217e-05,0.00013033,8.272e-05,0.0001,0.0001,9.641e-05
2023-07-20 16:00:00+00:00,1891.59,242.8,0.7942,0.3161,25.38,29800.0,0.0001,0.0,6.09e-05,0.0001,0.0001,5.563e-05
2023-07-21 08:00:00+00:00,1891.07,244.0,0.7756,0.3139,25.31,29866.0,4.73e-06,2.789e-05,0.0001,0.0001,-1.51e-06,7.77e-06
2023-07-21 16:00:00+00:00,1891.73,243.7,0.7713,0.3127,25.5,29901.72,7.376e-05,0.0002497,3.883e-05,0.0001,7.977e-05,3.717e-05
2023-07-22 00:00:00+00:00,1891.78,243.7,0.7741,0.3129,25.77,29944.77,5.769e-05,0.00013559,-1.274e-05,0.0001,2.099e-05,2.195e-05
2023-07-22 08:00:00+00:00,1888.65,242.8,0.7674,0.3137,25.68,29900.24,-4.15e-06,6.965e-05,0.0001,0.0001,0.0001,9.44e-06
2023-07-22 16:00:00+00:00,1866.52,241.1,0.7331,0.31,24.52,29794.0,1.649e-05,0.0,0.0001,0.0001,0.0001,1.77e-06
2023-07-23 00:00:00+00:00,1875.04,242.6,0.7382,0.316,24.68,29916.0,1.578e-05,0.0,0.0001,0.0001,8.045e-05,2.908e-05
2023-07-23 08:00:00+00:00,1873.96,242.2,0.7403,0.3144,24.69,29897.64,3.411e-05,8.296e-05,3.035e-05,0.0001,6.786e-05,0.0001
2023-07-23 16:00:00+00:00,1888.73,242.5,0.7384,0.3171,24.76,30083.75,5.404e-05,7.037e-05,7.139e-05,0.0001,0.0001,9.372e-05
2023-07-24 00:00:00+00:00,1874.99,241.9,0.724,0.3148,24.58,29828.0,0.0001,0.0,1.397e-05,0.0001,5.539e-05,0.0001
2023-07-24 08:00:00+00:00,1843.09,236.9,0.6943,0.3026,23.21,29093.78,-8e-07,1.192e-05,0.0001,0.0001,8.79e-05,4.338e-05
2023-07-24 16:00:00+00:00,1850.0,238.9,0.7021,0.3053,23.37,29176.5,7.167e-05,0.0,8.178e-05,0.0001,0.0001,0.0001
2023-07-25 00:00:00+00:00,1850.73,237.1,0.6802,0.3034,23.09,29142.46,8.389e-05,0.0,2.9e-07,0.0001,2.921e-05,7.702e-05
2023-07-25 08:00:00+00:00,1858.04,237.4,0.7004,0.3044,23.22,29181.51,0.0001,8.855e-05,0.0001,0.0001,4.666e-05,6.913e-05
2023-07-25 16:00:00+00:00,1857.66,237.7,0.7089,0.3037,23.27,29228.91,7.49e-05,0.0,2.118e-05,0.0001,-2.252e-05,9.465e-05
2023-07-26 00:00:00+00:00,1853.13,237.6,0.7005,0.3018,23.48,29216.61,9.056e-05,0.0,7.21e-06,0.0001,9.281e-05,9.451e-05
2023-07-26 16:00:00+00:00,1872.0,239.0,0.7161,0.3069,25.17,29351.96,9.889e-05,0.0,8.492e-05,0.0001,4.654e-05,5.768e-05
2023-07-27 00:00:00+00:00,1871.88,242.1,0.7116,0.3108,25.02,29412.17,0.0001,0.0,5.7e-07,0.0001,0.0001,3.136e-05
2023-07-27 08:00:00+00:00,1868.66,240.7,0.7215,0.3087,25.16,29292.01,8.145e-05,4.979e-05,0.0001,0.0001,2.473e-05,3.83e-05
2023-07-28 00:00:00+00:00,1859.22,240.8,0.706,0.3078,24.63,29140.8,4.95e-05,1.6e-05,0.0001,0.0001,0.0001,4.373e-05
2023-07-28 08:00:00+00:00,1875.22,241.6,0.7126,0.311,25.23,29387.99,5.36e-05,0.0,0.0001,0.0001,0.0001,6.675e-05
2023-07-28 16:00:00+00:00,1874.19,241.9,0.712,0.3099,24.82,29314.14,9.408e-05,5.712e-05,0.0001,0.0001,0.0001,0.0001
2023-07-29 00:00:00+00:00,1872.19,241.5,0.7115,0.3106,25.07,29295.01,0.0001,0.0,0.0001,0.0001,0.0001,0.0001
2023-07-29 08:00:00+00:00,1872.72,241.9,0.7083,0.3107,25.08,29292.34,1.485e-05,0.0,0.0001,0.0001,0.0001,4.567e-05
2023-07-30 00:00:00+00:00,1875.29,242.6,0.7102,0.3147,24.93,29294.31,0.0001,4.905e-05,0.0001,0.0001,0.0001,8.151e-05
2023-07-30 08:00:00+00:00,1876.43,243.0,0.7149,0.3139,24.9,29349.37,1.949e-05,8.003e-05,0.0001,0.0001,9.213e-05,5.56e-05
2023-07-30 16:00:00+00:00,1861.79,242.5,0.7046,0.3156,24.25,29281.09,3.686e-05,0.00011335,0.0001,0.0001,0.0001,4.357e-05
2023-07-31 00:00:00+00:00,1865.33,243.3,0.7049,0.3124,24.49,29373.61,4.9e-07,9.227e-05,9.11e-05,0.0001,9.232e-05,2.369e-05
2023-07-31 08:00:00+00:00,1857.37,242.2,0.6966,0.3117,23.92,29247.98,1.7e-06,7.364e-05,0.0001,0.0001,-2.568e-05,7.362e-05
2023-08-01 00:00:00+00:00,1834.19,245.4,0.6902,0.3048,23.48,28937.3,8.008e-05,0.0,-2.746e-05,0.0001,0.0001,6.3e-05
2023-08-01 08:00:00+00:00,1834.58,245.2,0.694,0.3053,23.27,28954.0,3.03e-05,7.317e-05,0.0001,0.0001,7.943e-05,6.768e-05
2023-08-01 16:00:00+00:00,1873.47,247.7,0.7069,0.3103,24.05,29705.99,0.0001,6.759e-05,0.0001,0.0001,6.97e-05,0.0001
2023-08-02 00:00:00+00:00,1857.08,244.6,0.6948,0.3058,23.64,29577.26,0.0001,0.0,0.0001,0.0001,1.932e-05,0.0001
2023-08-02 08:00:00+00:00,1842.42,243.2,0.6873,0.303,23.26,29321.4,0.0001,0.0,0.0001,0.0001,1.057e-05,0.0001
2023-08-02 16:00:00+00:00,1839.9,240.7,0.685,0.2993,23.15,29186.01,0.0001,0.0,0.0001,0.0001,3.245e-05,0.0001
2023-08-03 00:00:00+00:00,1832.16,239.3,0.6702,0.2953,22.71,29044.17,0.0001,0.0,8.37e-06,0.0001,-2.37e-05,0.0001
2023-08-03 08:00:00+00:00,1840.5,241.4,0.671,0.2966,22.79,29259.07,0.0001,0.0,0.0001,5.22e-05,0.0001,0.0001
2023-08-04 00:00:00+00:00,1837.8,242.1,0.6591,0.2928,22.97,29212.92,0.0001,0.0,0.0001,-9.918e-05,1.777e-05,8.116e-05
2023-08-04 08:00:00+00:00,1847.26,243.1,0.6635,0.296,23.35,29274.28,4.83e-05,0.0,0.0001,2.631e-05,9.93e-06,0.0001
2023-08-04 16:00:00+00:00,1830.23,241.7,0.6356,0.2935,22.8,29113.99,0.0001,0.0,0.0001,-6.334e-05,5.856e-05,0.0001
2023-08-05 00:00:00+00:00,1831.08,241.3,0.6236,0.2911,22.77,29052.81,6.861e-05,0.0,7.068e-05,0.0001,0.0001,4.181e-05
2023-08-05 08:00:00+00:00,1833.79,242.2,0.6244,0.2912,22.59,29041.49,9.22e-05,0.0,0.0001,0.0001,2.082e-05,0.0001
2023-08-06 00:00:00+00:00,1835.15,245.1,0.6331,0.2945,23.02,29092.68,0.0001,0.0,0.0001,0.0001,-3.498e-05,0.0001
2023-08-07 00:00:00+00:00,1836.87,242.8,0.6121,0.2925,23.15,29094.09,0.0001,0.0,0.0001,0.0001,0.0001,0.0001
2023-08-07 08:00:00+00:00,1818.18,241.1,0.6163,0.2893,22.77,28858.44,9.331e-05,0.0,0.0001,0.0001,7.203e-05,7.669e-05
2023-08-07 16:00:00+00:00,1829.1,242.1,0.6236,0.291,23.12,29211.06,0.0001,0.0,0.0001,0.0001,0.0001,0.0001
2023-08-08 00:00:00+00:00,1830.56,242.8,0.6222,0.291,23.23,29187.62,6.695e-05,0.0,7.537e-05,6.479e-05,7.405e-05,0.0001
2023-08-08 08:00:00+00:00,1843.58,244.8,0.629,0.2954,23.73,29535.39,0.0001,0.0,0.0001,0.0001,0.0001,9.136e-05
2023-08-08 16:00:00+00:00,1856.3,245.2,0.6418,0.2974,24.22,29770.42,4.942e-05,0.0,5.466e-05,0.0001,9.805e-05,5.944e-05
2023-08-09 00:00:00+00:00,1861.1,245.0,0.6449,0.2994,24.57,29818.0,0.0001,0.00015375,1.191e-05,0.0001,9.326e-05,8.11e-05
2023-08-09 08:00:00+00:00,1853.2,243.9,0.6545,0.298,24.56,29761.7,1.575e-05,0.0,8.745e-05,0.0001,7.15e-06,9.527e-05
2023-08-09 16:00:00+00:00,1855.35,243.8,0.6433,0.3013,24.38,29581.99,6.699e-05,0.0,-9.26e-06,0.0001,6.361e-05,8.877e-05
2023-08-10 08:00:00+00:00,1853.76,242.2,0.6315,0.2974,24.56,29466.0,9.807e-05,0.0,0.0001,0.0001,0.0001,0.0001
2023-08-10 16:00:00+00:00,1852.47,241.5,0.6331,0.2965,24.62,29455.75,8.989e-05,0.0,0.0001,0.0001,0.0001,8.277e-05
2023-08-11 00:00:00+00:00,1849.38,240.7,0.6319,0.2964,24.49,29417.28,3.796e-05,-0.00015036,0.0001,0.0001,5.018e-05,0.0001
2023-08-11 08:00:00+00:00,1845.8,238.8,0.6288,0.2943,24.55,29395.89,7.02e-06,-0.00026946,0.0001,0.0001,0.0001,0.0001
2023-08-11 16:00:00+00:00,1848.84,239.7,0.6318,0.2933,24.62,29426.03,4.072e-05,-0.00023724,0.0001,0.0001,0.0001,7.123e-05
2023-08-12 00:00:00+00:00,1850.69,240.7,0.6304,0.2941,24.54,29421.49,6.253e-05,-0.00022644,0.0001,0.0001,0.0001,0.0001
2023-08-12 08:00:00+00:00,1850.83,240.6,0.6308,0.2938,24.66,29438.81,4.437e-05,-0.00015777,0.0001,8.895e-05,0.0001,0.0001
2023-08-12 16:00:00+00:00,1849.93,240.3,0.6276,0.2919,24.91,29430.17,6.868e-05,-0.00020833,0.0001,0.0001,0.0001,9.305e-05
2023-08-13 00:00:00+00:00,1850.0,240.3,0.6292,0.2907,24.77,29396.36,5.65e-05,-0.00029203,7.326e-05,1.272e-05,7.464e-05,0.0001
2023-08-13 08:00:00+00:00,1848.01,240.4,0.6281,0.2907,24.59,29374.2,3.083e-05,-0.00019929,0.0001,0.0001,5.155e-05,4.637e-05
2023-08-13 16:00:00+00:00,1840.73,240.2,0.6256,0.2894,24.23,29303.84,9.458e-05,-6.14e-06,0.0001,0.0001,0.0001,0.0001
2023-08-14 08:00:00+00:00,1853.41,241.0,0.6319,0.2917,24.82,29599.99,0.0001,-4.676e-05,0.0001,0.0001,7.157e-05,0.0001
2023-08-14 16:00:00+00:00,1845.5,240.4,0.6343,0.2906,25.18,29430.93,9.882e-05,-8.05e-06,0.0001,0.0001,3.069e-05,0.0001
2023-08-15 08:00:00+00:00,1840.4,239.1,0.6252,0.2881,24.72,29332.66,9.894e-05,-0.00020066,0.0001,3.884e-05,0.0001,0.0001
2023-08-15 16:00:00+00:00,1828.98,236.7,0.6104,0.282,23.9,29200.0,8.909e-05,0.0,0.0001,4.68e-06,0.0001,0.0001
2023-08-16 00:00:00+00:00,1827.26,234.8,0.6025,0.2795,23.45,29197.67,7.286e-05,-0.00044204,-5.006e-05,-0.00019925,0.0001,0.0001
2023-08-16 16:00:00+00:00,1807.81,232.0,0.5889,0.2747,22.82,28730.51,0.0001,-0.000444,7.775e-05,4.915e-05,5.907e-05,0.0001
2023-08-17 00:00:00+00:00,1799.96,231.1,0.5899,0.2767,23.25,28621.99,0.0001,-0.00027077,1.529e-05,-0.00036318,6.9e-07,0.0001
2023-08-17 08:00:00+00:00,1739.61,225.2,0.5762,0.2688,22.87,27934.02,7.426e-05,0.0,0.0001,-1.31e-05,0.0001,0.0001
2023-08-17 16:00:00+00:00,1681.49,218.1,0.5064,0.2553,21.66,26623.41,7.146e-05,-0.00018279,0.0001,1.978e-05,3.019e-05,0.0001
2023-08-18 00:00:00+00:00,1690.6,219.3,0.506,0.264,22.08,26429.99,-0.00017498,-0.00074175,0.0001,-0.00047631,-0.00029147,0.0001
2023-08-18 08:00:00+00:00,1660.71,217.0,0.5026,0.2627,21.6,26002.0,8.602e-05,-5.81e-05,-0.00017321,-0.00011373,-2.584e-05,-4.6e-07
2023-08-18 16:00:00+00:00,1661.59,216.1,0.5062,0.264,21.34,26054.0,2.951e-05,-0.00011733,9.69e-06,7.094e-05,8.169e-05,5.166e-05
2023-08-19 00:00:00+00:00,1661.29,215.9,0.5054,0.263,21.83,25917.99,-4.58e-05,-0.00029585,-7.377e-05,-0.00010557,-7.003e-05,-2.74e-06
2023-08-19 08:00:00+00:00,1683.38,217.3,0.5218,0.2688,21.97,26216.01,-7.861e-05,-0.00035101,-4.352e-05,-0.00016617,-5.498e-05,-3.22e-06
2023-08-19 16:00:00+00:00,1669.67,216.8,0.5199,0.2688,21.9,26100.01,-8.349e-05,-0.00012321,1.137e-05,-0.00012866,-6.27e-05,-5.286e-05
2023-08-20 00:00:00+00:00,1665.93,215.9,0.5283,0.2656,21.74,26088.44,-0.00011445,-1.186e-05,-4.824e-05,-2.568e-05,-6.623e-05,-3.069e-05
2023-08-20 08:00:00+00:00,1671.14,216.2,0.5389,0.2689,21.8,26106.83,-9.092e-05,-0.00012416,-4.429e-05,-0.00011671,-7.076e-05,-4.364e-05
2023-08-20 16:00:00+00:00,1685.24,216.5,0.5384,0.2703,21.77,26189.99,-1.625e-05,-0.00026855,3.362e-05,-2.911e-05,-3.023e-05,-1.93e-06
2023-08-21 00:00:00+00:00,1671.92,214.7,0.521,0.2674,21.35,26023.34,-4.01e-05,0.0,-1.442e-05,-3.554e-05,-3.625e-05,-2.797e-05
2023-08-21 08:00:00+00:00,1657.69,208.5,0.5108,0.2614,20.71,25939.59,-4.365e-05,-0.00034238,0.0001,8.023e-05,-7.183e-05,8.16e-06
2023-08-21 16:00:00+00:00,1667.55,210.4,0.5245,0.2628,21.2,26126.92,5.92e-06,-0.00073843,4.337e-05,-3.979e-05,-7.18e-06,-1.619e-05
2023-08-22 00:00:00+00:00,1666.64,209.8,0.5187,0.2618,21.18,26106.69,3.645e-05,-0.00011188,-0.0001097,7.069e-05,1.569e-05,-3.08e-06
2023-08-22 08:00:00+00:00,1649.88,205.6,0.5116,0.256,20.69,25936.61,-6.552e-05,-8.858e-05,6.518e-05,7.751e-05,5.112e-05,-1.928e-05
2023-08-22 16:00:00+00:00,1634.99,210.9,0.521,0.2588,20.59,26056.0,-3.757e-05,-0.00084222,-2.905e-05,-8.487e-05,2.087e-05,3.048e-05
2023-08-23 00:00:00+00:00,1645.3,216.4,0.5176,0.2601,20.75,26057.13,-2.059e-05,-0.0005188,-0.00010218,-0.00018627,-0.00012671,7.39e-06
2023-08-23 08:00:00+00:00,1657.37,215.4,0.5233,0.2629,20.92,26144.0,-1.6e-06,0.0,6.757e-05,-0.00017226,-3.319e-05,-1.02e-05
2023-08-23 16:00:00+00:00,1679.61,216.6,0.5301,0.2681,21.74,26432.72,3.34e-06,-6.038e-05,5.252e-05,7.035e-05,3.526e-05,3.247e-05
2023-08-24 00:00:00+00:00,1674.69,219.3,0.5281,0.2689,21.74,26477.38,2.659e-05,-0.00023809,-0.00015183,-4.452e-05,-7.433e-05,-2.822e-05
2023-08-24 08:00:00+00:00,1643.4,216.7,0.5151,0.2626,21.03,25996.34,-9.57e-06,0.0,3.618e-05,2.953e-05,-9.124e-05,2.506e-05
2023-08-24 16:00:00+00:00,1661.16,219.0,0.5187,0.2659,21.06,26180.05,-1.897e-05,0.0,2.895e-05,6.93e-05,-9.96e-06,4.9e-05
2023-08-25 00:00:00+00:00,1651.3,215.3,0.5098,0.2617,20.56,25980.5,-2.692e-05,0.0,-1.31e-06,1.121e-05,-8.674e-05,-6.59e-06
2023-08-25 08:00:00+00:00,1646.26,216.8,0.5163,0.2605,20.34,25932.01,-1.529e-05,0.0,7.44e-05,0.0001,-5.421e-05,2.802e-05
2023-08-25 16:00:00+00:00,1653.8,218.4,0.5258,0.2612,20.42,26060.01,4.98e-06,0.0,1.883e-05,7.975e-05,-0.00018382,5.218e-05
2023-08-26 00:00:00+00:00,1652.83,217.2,0.5213,0.2604,20.31,26050.81,3.56e-05,0.0,-3.058e-05,-8.456e-05,-0.00014373,3.82e-05
2023-08-26 08:00:00+00:00,1651.5,217.3,0.5254,0.2604,20.37,26054.0,-5.5e-07,0.0,0.0001,-0.00019121,-0.00024234,5.334e-05
2023-08-26 16:00:00+00:00,1647.04,216.5,0.5231,0.261,20.29,26017.37,-6.303e-05,0.0,3.415e-05,-9.864e-05,-0.00018306,2.096e-05
2023-08-27 00:00:00+00:00,1648.45,216.7,0.5273,0.2631,20.38,26043.61,3.99e-06,0.0,6.63e-05,-0.00012635,-0.00017578,9.9e-07
2023-08-27 08:00:00+00:00,1655.44,218.6,0.5272,0.2636,20.75,26122.15,1.535e-05,0.0,0.0001,-3.561e-05,-0.00011914,3.976e-05
2023-08-27 16:00:00+00:00,1658.33,218.4,0.5236,0.2634,20.79,26101.77,2.696e-05,0.0,2.477e-05,-0.00014813,-0.00016818,1.232e-05
2023-08-28 00:00:00+00:00,1641.47,216.2,0.5167,0.2599,20.39,25934.12,-1.76e-06,0.0,1.25e-06,-3.995e-05,-3.451e-05,-3.95e-06
2023-08-29 00:00:00+00:00,1647.48,217.6,0.5167,0.2627,20.27,26004.2,3.145e-05,0.0,1.32e-05,0.0001,8.373e-05,8.24e-06
2023-08-29 08:00:00+00:00,1714.99,228.2,0.5348,0.2738,21.32,27423.44,1.139e-05,0.0,0.0001,0.0001,5.29e-06,3.769e-05
2023-08-29 16:00:00+00:00,1729.42,226.9,0.5398,0.2726,21.79,27716.34,-0.0001273,0.0,-0.0002594,-5.182e-05,-0.00040362,-0.00010934
2023-08-30 00:00:00+00:00,1717.61,225.2,0.5322,0.2658,21.64,27436.25,7.488e-05,0.0,0.0001,0.0001,0.0001,4.868e-05
2023-08-30 08:00:00+00:00,1703.61,223.1,0.524,0.2629,20.84,27201.63,7.249e-05,0.0,0.0001,0.0001,2.088e-05,5.731e-05
2023-08-30 16:00:00+00:00,1705.23,223.8,0.5284,0.2654,20.82,27299.99,4.644e-05,0.0,3.076e-05,-0.00012719,8.869e-05,3.944e-05
2023-08-31 00:00:00+00:00,1706.41,223.5,0.5261,0.2653,20.78,27261.03,3.628e-05,0.0,-5.603e-05,5.37e-06,-5.589e-05,2.909e-05
2023-08-31 08:00:00+00:00,1689.0,221.5,0.5177,0.2591,20.33,26922.01,5.955e-05,0.0,0.0001,0.0001,-7.295e-05,6.859e-05
2023-08-31 16:00:00+00:00,1645.76,216.7,0.511,0.2554,19.74,25940.78,2.375e-05,0.0,0.0001,-1.184e-05,-9.89e-05,8.105e-05
2023-09-01 00:00:00+00:00,1646.26,214.2,0.5046,0.2561,19.8,25990.92,3.532e-05,0.0,-6.628e-05,-0.00015495,-0.00013928,2.583e-05
2023-09-01 08:00:00+00:00,1634.86,213.3,0.5016,0.2555,19.39,25811.0,-1.812e-05,0.0,6.763e-05,-7.657e-05,-9.007e-05,5.968e-05
2023-09-02 00:00:00+00:00,1631.7,214.2,0.4962,0.2554,19.58,25795.47,8.05e-06,0.0,-0.00014295,-7.791e-05,6.71e-06,4.998e-05
2023-09-02 08:00:00+00:00,1638.79,214.7,0.5006,0.2563,19.56,25894.76,-1.621e-05,0.0,3.46e-05,1.891e-05,-8.469e-05,1.937e-05
2023-09-02 16:00:00+00:00,1637.03,214.4,0.4988,0.2562,19.5,25869.51,6.05e-06,0.0,-7.812e-05,8.968e-05,-5.343e-05,-2.018e-05
2023-09-03 00:00:00+00:00,1635.59,214.6,0.5039,0.2557,19.52,25956.22,1.39e-05,0.0,-0.00010924,-0.00010247,-6.5e-07,4.839e-05
2023-09-03 08:00:00+00:00,1633.15,213.8,0.5018,0.2541,19.34,25873.5,-2.475e-05,0.0,-4.084e-05,-9.294e-05,-3.935e-05,2.35e-06
2023-09-03 16:00:00+00:00,1635.84,214.4,0.5047,0.2559,19.57,25971.21,-6.21e-06,0.0,4.355e-05,-0.00013287,-3.56e-05,2.89e-05
2023-09-04 00:00:00+00:00,1638.97,214.6,0.5039,0.2571,19.78,25964.96,-7.5e-07,0.0,4.344e-05,-0.00012162,-5.078e-05,2.69e-05
2023-09-04 08:00:00+00:00,1626.21,215.0,0.5035,0.2558,19.41,25814.23,-7.752e-05,0.0,1.747e-05,-6.065e-05,-7.224e-05,1.469e-05
2023-09-04 16:00:00+00:00,1630.51,215.2,0.5087,0.2561,19.52,25826.02,9.8e-06,0.0,5.333e-05,1.273e-05,8.919e-05,-1.059e-05
2023-09-05 00:00:00+00:00,1625.01,214.8,0.5048,0.257,19.4,25735.56,3.126e-05,0.0,1.818e-05,5.752e-05,1.756e-05,5.3e-07
2023-09-05 08:00:00+00:00,1636.62,215.2,0.5025,0.2577,20.41,25759.37,2.9e-06,0.0,0.0001,0.0001,-6.252e-05,1.975e-05
2023-09-05 16:00:00+00:00,1634.45,214.6,0.5056,0.2578,20.26,25792.1,9.77e-06,0.0,0.0001,2.954e-05,-0.00010758,3.366e-05
2023-09-06 00:00:00+00:00,1629.41,214.4,0.502,0.2559,19.74,25728.93,2.88e-05,0.0,-4.648e-05,3.801e-05,-1.341e-05,1.737e-05
2023-09-06 08:00:00+00:00,1623.44,213.6,0.4976,0.2551,19.38,25588.02,-3.144e-05,0.0,-3.04e-06,4.411e-05,8.04e-06,-2.763e-05
2023-09-07 00:00:00+00:00,1635.84,215.4,0.5,0.2567,19.55,25762.89,4.502e-05,0.0,4.63e-05,8.489e-05,-2.787e-05,3.83e-05
2023-09-07 08:00:00+00:00,1630.52,214.6,0.4994,0.2552,19.52,25779.35,7.831e-05,0.0,0.0001,0.0001,2.88e-06,3.883e-05
2023-09-07 16:00:00+00:00,1648.11,217.1,0.505,0.2579,19.92,26255.0,4.354e-05,0.0,8.703e-05,7.473e-05,3.3e-07,6.924e-05
2023-09-08 00:00:00+00:00,1646.88,217.0,0.5037,0.2583,19.9,26256.22,5.596e-05,0.0,-3.25e-05,8.974e-05,-8.527e-05,-1.525e-05
2023-09-08 08:00:00+00:00,1628.62,214.2,0.5016,0.2541,19.52,25844.64,2.685e-05,0.0,0.0001,8.269e-05,-0.00013966,5.12e-06
2023-09-08 16:00:00+00:00,1636.44,214.7,0.505,0.2544,19.61,25910.5,2.497e-05,0.0,-8.263e-05,-0.00013266,-0.00021132,-1.691e-05
2023-09-09 00:00:00+00:00,1634.54,215.2,0.5041,0.2555,19.46,25886.15,5.008e-05,0.0,1.218e-05,-0.00013847,-0.0001045,-5.057e-05
2023-09-09 08:00:00+00:00,1635.17,215.1,0.5041,0.2543,19.53,25894.09,2.832e-05,0.0,0.0001,1.098e-05,-0.00021188,-3.77e-06
2023-09-09 16:00:00+00:00,1635.54,214.1,0.5038,0.2533,19.44,25901.61,4.629e-05,0.0,7.971e-05,-1.037e-05,-0.00016996,1.423e-05
2023-09-10 00:00:00+00:00,1624.87,213.2,0.5,0.2494,18.53,25852.25,3.947e-05,0.0,0.0001,-0.0002666,-0.0002388,-7.3e-07
2023-09-10 08:00:00+00:00,1619.8,212.9,0.4964,0.2479,18.22,25775.01,1.527e-05,0.0,3.667e-05,-0.00015188,-0.00038599,3.294e-05
2023-09-10 16:00:00+00:00,1617.42,212.4,0.4969,0.249,18.24,25841.61,7.75e-06,0.0,7.004e-05,2.434e-05,-0.00047908,2.609e-05
2023-09-11 00:00:00+00:00,1612.23,211.3,0.4856,0.2466,18.19,25813.65,4.838e-05,0.0,2.615e-05,-5.843e-05,-0.00036941,-3e-06
2023-09-11 08:00:00+00:00,1562.65,206.5,0.4722,0.2425,17.84,25115.97,5.747e-05,0.0,-1.029e-05,-8.618e-05,-0.00022734,1.823e-05
2023-09-12 00:00:00+00:00,1580.05,209.7,0.475,0.2459,17.98,25822.71,-4.991e-05,0.0,-0.0002101,-2.203e-05,-3.978e-05,2.73e-05
2023-09-12 08:00:00+00:00,1603.85,212.8,0.4828,0.2488,18.0,26205.97,-2.671e-05,0.0,-5.124e-05,5.518e-05,-5.673e-05,5.425e-05
2023-09-12 16:00:00+00:00,1592.97,210.7,0.4804,0.2455,17.92,25840.1,-1.44e-06,0.0,-7.054e-05,6.238e-05,-7.381e-05,-3.502e-05
2023-09-13 00:00:00+00:00,1584.51,210.3,0.4749,0.2454,17.89,25879.91,2.004e-05,0.0,-0.00011569,1.665e-05,-0.00016024,2.342e-05
2023-09-13 08:00:00+00:00,1608.17,212.4,0.4831,0.2486,18.36,26241.31,-3.26e-05,0.0,1.408e-05,4.139e-05,-0.00017635,1.26e-05
2023-09-13 16:00:00+00:00,1607.62,212.5,0.4832,0.2487,18.4,26222.0,3.87e-05,0.0,5.529e-05,0.0001,-4.981e-05,3.099e-05
2023-09-14 00:00:00+00:00,1621.35,212.0,0.4813,0.2474,18.79,26344.45,-3.64e-05,0.0,2.745e-05,0.0001,-0.00016123,4.61e-06
2023-09-14 16:00:00+00:00,1626.47,212.2,0.4892,0.2513,18.85,26522.73,-5.6e-06,0.0,7.325e-05,2.42e-05,-0.00024678,-4.748e-05
2023-09-15 00:00:00+00:00,1627.85,211.9,0.4937,0.2511,19.08,26565.69,7.26e-06,0.0,1.115e-05,3.897e-05,-0.0002153,-2.641e-05
2023-09-15 08:00:00+00:00,1619.47,212.2,0.4936,0.2482,18.88,26321.21,-2.473e-05,-5.152e-05,8.71e-05,-3.143e-05,-0.00012046,-7.61e-06
2023-09-15 16:00:00+00:00,1641.29,214.1,0.5005,0.2505,19.14,26600.0,3.877e-05,0.0,9.687e-05,0.0001,-5.91e-06,7.561e-05
2023-09-16 00:00:00+00:00,1636.8,215.0,0.4991,0.2507,19.11,26494.5,0.0001,0.0,3.15e-06,-1.86e-05,1.257e-05,-1.381e-05
2023-09-16 08:00:00+00:00,1634.46,214.1,0.4993,0.2498,18.97,26507.12,9.3e-06,0.0,0.0001,0.0001,-5.38e-05,-4.32e-05
2023-09-16 16:00:00+00:00,1634.4,214.9,0.4998,0.2503,19.12,26559.67,2.24e-06,0.0,7.496e-05,-4.407e-05,-0.00014091,-3.161e-05
